,id,username,bot_type,user_type,origin_tweet_date,tweet_url,degree,node_entanglement,eigenvector_centrality,betweenness_centrality,clique_number,before_percolation,after_percolation,page_rank,mass_equivalent,energy_equivalent,critical_threshold_before_node_virality,critical_threshold_after_node_virality,closeness_centrality,random_walk
79,1342,NH_2_NC,false (human account),human,2021-11-05,https://twitter.com/NH_2_NC/status/1456415102576562178,27,0.0,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,2.637617694830007e-15,5.069415986261914e-16,1.3157831121801849e-19,9.264981677481772e-20,0.0,0.00017925430210324997
80,1164,NYLockdown,spammer,bot,2021-05-25,https://twitter.com/NYLockdown/status/1397265703837782018,26,0.0,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,2.539928150577044e-15,4.881659838622584e-16,1.2670504043216596e-19,8.921834207945411e-20,0.0,0.00017925430210324997
81,1163,l11432,spammer,bot,2021-05-25,https://twitter.com/l11432/status/1397259095946809356,24,0.0,0.0003714603430575403,0.0,2,0.0,0.0,0.0006510538472939952,2.3445490620711172e-15,4.506147543343923e-16,1.1695849886046086e-19,8.235539268872684e-20,0.03623542882818247,0.0006510538472939952
82,1162,drmassee,spammer,bot,2021-05-25,https://twitter.com/drmassee/status/1397257157687406592,22,-0.004862988590572215,0.0003714603430575403,0.0,2,0.0,0.0,0.0006510538472939952,2.1491699735651908e-15,4.130635248065263e-16,1.072119572887558e-19,7.549244329799963e-20,0.03623542882818247,0.0006510538472939952
83,1161,EdwinRankin,spammer,bot,2021-05-25,https://twitter.com/EdwinRankin/status/1397252644125675520,20,-0.004862988590572215,8.366136761060914e-66,0.0,2,0.0,0.0,0.0006890548342961841,1.9537908850592643e-15,3.755122952786603e-16,9.746541571705073e-20,6.862949390727237e-20,0.004369992716678805,0.0006890548342961841
84,977,EynoufElizabeth,spammer,bot,2021-05-25,https://twitter.com/EynoufElizabeth/status/1397251500850782215,18,-0.004862988590573991,0.0003714603430575403,0.0,2,0.0,0.0,0.0006510538472939952,1.7584117965533381e-15,3.379610657507943e-16,8.771887414534567e-20,6.176654451654516e-20,0.03623542882818247,0.0006510538472939952
85,918,IBelieveMothers,false (human account),human,2021-05-22,https://twitter.com/IBelieveMothers/status/1395908333610180610,17,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,1.6607222523003747e-15,3.1918545098686124e-16,8.284560335949312e-20,5.833506982118153e-20,0.0007283321194464676,0.0011950286806883367
86,1344,ussuricat1,false (human account),human,2021-09-02,https://twitter.com/ussuricat1/status/1433501851245236243,13,0.0,4.6025038141617295e-90,7.431960402514976e-06,2,7.431960402514976e-06,9.693759072126681e-06,0.002059517513394891,1.269964075288522e-15,2.440829919311292e-16,6.335252021608298e-20,4.4609171039727054e-20,0.0026011861408802416,0.002059517513394891
87,868,PatriotDany,false (human account),human,2021-05-26,https://twitter.com/PatriotDany/status/1397383435853967360,12,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,1.1722745310355586e-15,2.2530737716719614e-16,5.847924943023043e-20,4.117769634436342e-20,0.0007283321194464676,0.0011950286806883367
88,916,LoFaSho24,false (human account),human,2021-05-18,https://twitter.com/LoFaSho24/status/1394706370298064904,12,0.0,7.273161249261181e-05,0.0,2,0.0,0.0,0.0007211367521403642,1.1722745310355586e-15,2.2530737716719614e-16,5.847924943023043e-20,4.117769634436342e-20,0.04440052720152614,0.0007211367521403642
89,697,CBmdnc,false (human account),human,2021-08-07,https://twitter.com/CBmdnc/status/1423890900841795587,11,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,1.0745849867825954e-15,2.0653176240326315e-16,5.36059786443779e-20,3.7746221648999813e-20,0.0007283321194464676,0.0011950286806883367
90,867,Sbartol3,false (human account),human,2021-05-26,https://twitter.com/Sbartol3/status/1397380162170277892,11,0.0,0.006719332273098979,0.0,2,0.0,0.0,0.0007033722740064279,1.0745849867825954e-15,2.0653176240326315e-16,5.36059786443779e-20,3.7746221648999813e-20,0.06255184379887506,0.0007033722740064279
91,887,SmithMEGA007,false (human account),human,2021-07-15,https://twitter.com/SmithMEGA007/status/1415557971367456768,10,0.0,1.2319226079122635e-104,1.0617086289307108e-06,2,1.0617086289307108e-06,1.344520995203876e-06,0.001743619661854707,9.768954425296322e-16,1.8775614763933014e-16,4.8732707858525363e-20,3.4314746953636187e-20,0.0014566642388929353,0.001743619661854707
92,733,sgibbsters,false (human account),human,2021-08-16,https://twitter.com/sgibbsters/status/1427242982764331008,9,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,8.792058982766691e-16,1.6898053287539715e-16,4.3859437072672836e-20,3.088327225827258e-20,0.0007283321194464676,0.0011950286806883367
93,917,CrashingJustice,false (human account),human,2021-05-23,https://twitter.com/CrashingJustice/status/1396271085054697473,9,0.0,1.1518135774686886e-163,0.0,1,0.0,0.0,0.00017925430210324997,8.792058982766691e-16,1.6898053287539715e-16,4.3859437072672836e-20,3.088327225827258e-20,0.0,0.00017925430210324997
94,848,DonnaOw66990971,false (human account),human,2021-05-24,https://twitter.com/DonnaOw66990971/status/1396788766379896836,5,0.0,2.630277233391333e-117,0.0,2,0.0,0.0,0.0011950286806883367,4.884477212648161e-16,9.387807381966507e-17,2.4366353929262682e-20,1.7157373476818093e-20,0.0007283321194464676,0.0011950286806883367
