timestamp,node,user_type,bot_type,user_screen_name,,,
10/16/2021 15:58,816,human,spammer,JonPort79449036,,,
10/16/2021 15:56,817,human,spammer,JonPort79449036,,,
10/16/2021 15:56,818,human,spammer,JonPort79449036,,,
10/16/2021 16:31,819,human,spammer,JonPort79449036,,,
10/16/2021 16:52,820,human,spammer,JonPort79449036,,,
10/16/2021 16:51,821,human,spammer,JonPort79449036,,,
10/16/2021 16:50,822,human,spammer,JonPort79449036,,,
10/16/2021 16:50,823,human,spammer,JonPort79449036,,,
10/16/2021 16:50,824,human,spammer,JonPort79449036,,,
10/16/2021 16:49,825,human,spammer,JonPort79449036,,,
10/16/2021 16:49,826,human,spammer,JonPort79449036,,,
10/16/2021 16:48,827,human,spammer,JonPort79449036,,,
10/16/2021 16:48,828,human,spammer,JonPort79449036,,,
10/16/2021 16:47,829,human,spammer,JonPort79449036,,,
10/16/2021 16:52,831,human,spammer,JonPort79449036,,,
10/16/2021 17:00,832,human,spammer,JonPort79449036,,,
10/16/2021 17:00,833,human,spammer,JonPort79449036,,,
10/16/2021 16:59,834,human,spammer,JonPort79449036,,,
10/16/2021 16:58,835,human,spammer,JonPort79449036,,,
10/16/2021 16:57,836,human,spammer,JonPort79449036,,,
10/16/2021 16:55,837,human,spammer,JonPort79449036,,,
10/16/2021 16:54,838,human,spammer,JonPort79449036,,,
10/16/2021 16:53,839,human,spammer,JonPort79449036,,,
10/16/2021 16:53,840,human,spammer,JonPort79449036,,,
10/16/2021 16:52,841,human,spammer,JonPort79449036,,,
10/16/2021 16:56,842,human,spammer,JonPort79449036,,,
10/16/2021 16:47,843,human,spammer,JonPort79449036,,,
10/16/2021 16:47,844,human,spammer,JonPort79449036,,,
10/16/2021 16:39,845,human,spammer,JonPort79449036,,,
10/16/2021 16:38,846,human,spammer,JonPort79449036,,,
10/16/2021 16:38,847,human,spammer,JonPort79449036,,,
10/16/2021 16:37,848,human,spammer,JonPort79449036,,,
10/16/2021 16:40,849,human,spammer,JonPort79449036,,,
10/16/2021 16:37,850,human,spammer,JonPort79449036,,,
10/16/2021 16:34,851,human,spammer,JonPort79449036,,,
10/16/2021 16:34,852,human,spammer,JonPort79449036,,,
10/16/2021 16:34,853,human,spammer,JonPort79449036,,,
10/16/2021 16:34,854,human,spammer,JonPort79449036,,,
10/16/2021 16:32,855,human,spammer,JonPort79449036,,,
10/16/2021 17:01,856,human,spammer,JonPort79449036,,,
10/16/2021 16:42,857,human,spammer,JonPort79449036,,,
10/16/2021 16:47,858,human,spammer,JonPort79449036,,,
10/16/2021 16:46,860,human,spammer,JonPort79449036,,,
10/16/2021 16:45,861,human,spammer,JonPort79449036,,,
10/16/2021 16:44,862,human,spammer,JonPort79449036,,,
10/16/2021 16:41,863,human,spammer,JonPort79449036,,,
10/16/2021 16:44,864,human,spammer,JonPort79449036,,,
10/16/2021 16:43,865,human,spammer,JonPort79449036,,,
10/16/2021 16:43,866,human,spammer,JonPort79449036,,,
10/16/2021 16:43,867,human,spammer,JonPort79449036,,,
10/16/2021 16:44,868,human,spammer,JonPort79449036,,,
10/7/2021 10:28,869,human,,sir_lars,,,
10/8/2021 7:04,870,human,,sir_lars,,,
10/8/2021 7:04,871,human,,sir_lars,,,
10/8/2021 7:04,872,human,,sir_lars,,,
10/8/2021 7:04,873,human,,sir_lars,,,
10/8/2021 7:04,874,human,,sir_lars,,,
10/8/2021 7:04,875,human,,sir_lars,,,
8/30/2021 18:52,876,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:39,877,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,878,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,879,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,880,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,881,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,882,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,883,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,884,bot,private_account,VanderleydeSo14,,,
8/30/2021 18:34,885,bot,private_account,VanderleydeSo14,,,
8/11/2021 21:05,886,human,,CobyJay41,,,
8/12/2021 0:10,887,human,,CobyJay41,,,
8/7/2021 21:32,888,human,,CobyJay41,,,
8/7/2021 19:54,889,human,,CobyJay41,,,
8/7/2021 19:54,890,human,,CobyJay41,,,
8/7/2021 21:32,891,human,,CobyJay41,,,
8/11/2021 11:49,892,human,,CobyJay41,,,
8/8/2021 22:16,894,human,,CobyJay41,,,
8/26/2021 11:13,895,human,,CobyJay41,,,
8/26/2021 11:13,896,human,,CobyJay41,,,
8/19/2021 11:04,897,human,,CobyJay41,,,
8/19/2021 11:04,898,human,,CobyJay41,,,
8/19/2021 21:01,899,human,,CobyJay41,,,
8/19/2021 21:01,900,human,,CobyJay41,,,
8/19/2021 21:01,901,human,,CobyJay41,,,
8/21/2021 17:14,902,human,,CobyJay41,,,
7/21/2021 1:26,903,human,,CobyJay41,,,
7/21/2021 0:57,904,human,,CobyJay41,,,
7/21/2021 0:04,905,human,,CobyJay41,,,
7/20/2021 22:24,906,human,,CobyJay41,,,
7/20/2021 22:23,908,human,,CobyJay41,,,
7/21/2021 12:02,909,human,,CobyJay41,,,
7/21/2021 12:02,910,human,,CobyJay41,,,
7/21/2021 15:38,911,human,,CobyJay41,,,
7/19/2021 0:39,912,human,,CobyJay41,,,
7/20/2021 0:14,914,human,,CobyJay41,,,
7/19/2021 22:28,916,human,,CobyJay41,,,
7/19/2021 22:28,917,human,,CobyJay41,,,
7/19/2021 14:20,919,human,,CobyJay41,,,
7/19/2021 14:04,920,human,,CobyJay41,,,
7/19/2021 14:04,921,human,,CobyJay41,,,
7/19/2021 14:04,922,human,,CobyJay41,,,
7/18/2021 23:40,925,human,,CobyJay41,,,
7/22/2021 15:24,927,human,,CobyJay41,,,
7/22/2021 14:11,928,human,,CobyJay41,,,
7/22/2021 14:11,929,human,,CobyJay41,,,
7/18/2021 23:34,930,human,,CobyJay41,,,
7/18/2021 22:53,931,human,,CobyJay41,,,
7/18/2021 22:02,940,human,,CobyJay41,,,
7/18/2021 21:58,941,human,,CobyJay41,,,
7/18/2021 21:07,942,human,,CobyJay41,,,
7/18/2021 20:57,943,human,,CobyJay41,,,
7/18/2021 19:38,944,human,,CobyJay41,,,
7/18/2021 19:38,946,human,,CobyJay41,,,
7/18/2021 19:33,947,human,,CobyJay41,,,
7/18/2021 22:02,948,human,,CobyJay41,,,
7/18/2021 22:02,949,human,,CobyJay41,,,
7/18/2021 22:48,950,human,,CobyJay41,,,
7/18/2021 22:53,951,human,,CobyJay41,,,
7/18/2021 22:53,952,human,,CobyJay41,,,
7/18/2021 22:52,953,human,,CobyJay41,,,
7/18/2021 22:51,954,human,,CobyJay41,,,
7/18/2021 22:50,955,human,,CobyJay41,,,
7/18/2021 19:29,956,human,,CobyJay41,,,
7/18/2021 22:50,957,human,,CobyJay41,,,
7/18/2021 22:49,958,human,,CobyJay41,,,
7/18/2021 22:48,959,human,,CobyJay41,,,
7/18/2021 22:48,960,human,,CobyJay41,,,
7/18/2021 22:48,961,human,,CobyJay41,,,
7/18/2021 19:29,962,human,,CobyJay41,,,
7/18/2021 19:29,965,human,,CobyJay41,,,
7/18/2021 19:09,966,human,,CobyJay41,,,
7/18/2021 19:07,967,human,,CobyJay41,,,
7/18/2021 18:49,968,human,,CobyJay41,,,
7/18/2021 18:49,969,human,,CobyJay41,,,
7/18/2021 18:48,972,human,,CobyJay41,,,
7/18/2021 18:48,973,human,,CobyJay41,,,
7/18/2021 18:46,975,human,,CobyJay41,,,
7/18/2021 18:46,976,human,,CobyJay41,,,
7/18/2021 18:44,977,human,,CobyJay41,,,
7/18/2021 18:44,978,human,,CobyJay41,,,
7/18/2021 18:47,979,human,,CobyJay41,,,
7/31/2021 18:37,981,human,,CobyJay41,,,
7/31/2021 18:37,982,human,,CobyJay41,,,
7/31/2021 18:37,983,human,,CobyJay41,,,
7/30/2021 20:07,984,human,,CobyJay41,,,
7/31/2021 19:07,985,human,,CobyJay41,,,
7/31/2021 20:25,986,human,,CobyJay41,,,
7/31/2021 20:25,987,human,,CobyJay41,,,
7/31/2021 20:25,988,human,,CobyJay41,,,
8/3/2021 21:35,989,human,,CobyJay41,,,
8/3/2021 11:00,990,human,,CobyJay41,,,
8/3/2021 11:00,991,human,,CobyJay41,,,
8/3/2021 11:00,992,human,,CobyJay41,,,
8/3/2021 3:26,993,human,,CobyJay41,,,
8/2/2021 20:15,994,human,,CobyJay41,,,
8/2/2021 18:05,995,human,,CobyJay41,,,
8/2/2021 18:05,996,human,,CobyJay41,,,
8/2/2021 17:32,997,human,,CobyJay41,,,
8/2/2021 15:08,998,human,,CobyJay41,,,
7/26/2021 16:05,999,human,,CobyJay41,,,
7/25/2021 19:46,1000,human,,CobyJay41,,,
7/25/2021 19:46,1001,human,,CobyJay41,,,
7/25/2021 19:46,1002,human,,CobyJay41,,,
7/25/2021 19:46,1003,human,,CobyJay41,,,
7/24/2021 23:42,1004,human,,CobyJay41,,,
7/24/2021 23:10,1005,human,,CobyJay41,,,
7/24/2021 17:24,1006,human,,CobyJay41,,,
8/15/2021 18:09,1007,human,,1SweetSoldier,,,
8/15/2021 18:09,1008,human,,1SweetSoldier,,,
8/15/2021 18:09,1009,human,,1SweetSoldier,,,
8/15/2021 18:09,1010,human,,1SweetSoldier,,,
8/15/2021 17:37,1011,human,,1SweetSoldier,,,
8/15/2021 17:35,1012,human,,1SweetSoldier,,,
8/15/2021 17:35,1013,human,,1SweetSoldier,,,
8/15/2021 17:35,1014,human,,1SweetSoldier,,,
8/7/2021 6:17,1015,human,,CBmdnc,,,
8/6/2021 5:05,1017,human,,BeverlyDHolmes,,,
8/6/2021 5:05,1018,human,,BeverlyDHolmes,,,
8/3/2021 22:36,1019,human,,BeverlyDHolmes,,,
8/9/2021 16:55,1020,human,,kawarren818,,,
8/9/2021 16:55,1021,human,,kawarren818,,,
7/24/2021 16:03,1022,human,,kawarren818,,,
7/25/2021 16:40,1023,human,,kawarren818,,,
7/24/2021 17:46,1024,human,,kawarren818,,,
7/24/2021 17:31,1025,human,,kawarren818,,,
7/25/2021 0:53,1026,human,,kawarren818,,,
7/25/2021 16:40,1027,human,,kawarren818,,,
7/25/2021 16:40,1028,human,,kawarren818,,,
7/25/2021 16:40,1029,human,,kawarren818,,,
7/25/2021 16:37,1030,human,,kawarren818,,,
8/25/2021 17:42,1031,human,,babibelle33,,,
8/25/2021 17:42,1032,human,,babibelle33,,,
8/25/2021 17:42,1033,human,,babibelle33,,,
8/25/2021 17:42,1034,human,,babibelle33,,,
8/25/2021 17:42,1035,human,,babibelle33,,,
8/25/2021 17:42,1036,human,,babibelle33,,,
8/25/2021 17:42,1037,human,,babibelle33,,,
8/25/2021 17:42,1038,human,,babibelle33,,,
8/25/2021 17:42,1039,human,,babibelle33,,,
7/25/2021 23:13,1040,human,,babibelle33,,,
7/25/2021 23:13,1041,human,,babibelle33,,,
8/27/2021 23:19,1042,bot,spammer,globalism_no,,,
8/27/2021 23:19,1043,bot,spammer,globalism_no,,,
8/27/2021 23:19,1044,bot,spammer,globalism_no,,,
8/29/2021 22:14,1045,bot,spammer,globalism_no,,,
8/29/2021 22:14,1046,bot,spammer,globalism_no,,,
8/29/2021 22:14,1047,bot,spammer,globalism_no,,,
8/29/2021 22:14,1048,bot,spammer,globalism_no,,,
8/29/2021 22:14,1049,bot,spammer,globalism_no,,,
8/19/2021 7:23,1050,bot,spammer,raroberts2010,,,
8/19/2021 7:23,1051,bot,spammer,raroberts2010,,,
8/16/2021 12:16,1052,human,,sgibbsters,,,
8/21/2021 2:50,1053,bot,self_declared,RockinTrump,,,
8/21/2021 2:50,1054,bot,self_declared,RockinTrump,,,
8/21/2021 2:50,1055,bot,self_declared,RockinTrump,,,
8/21/2021 2:50,1056,bot,self_declared,RockinTrump,,,
10/17/2021 9:09,1057,human,,Voyeur80370397,,,
7/20/2021 7:52,1058,human,,Voyeur80370397,,,
7/20/2021 7:52,1059,human,,Voyeur80370397,,,
7/20/2021 7:52,1060,human,,Voyeur80370397,,,
10/16/2021 19:12,1061,bot,spammer,sfbtears,,,
10/18/2021 17:18,1062,bot,spammer,sfbtears,,,
10/18/2021 17:13,1063,bot,spammer,sfbtears,,,
10/17/2021 18:58,1064,bot,spammer,sfbtears,,,
10/17/2021 18:58,1065,bot,spammer,sfbtears,,,
10/17/2021 21:13,1067,bot,spammer,j_windsong,,,
10/17/2021 21:13,1068,bot,spammer,j_windsong,,,
7/21/2021 2:31,1069,human,,Jaye1222,,,
7/20/2021 20:00,1070,human,,Jaye1222,,,
7/20/2021 20:00,1072,human,,Jaye1222,,,
7/20/2021 20:00,1073,human,,Jaye1222,,,
7/21/2021 2:30,1074,human,,deltazebedee1,,,
7/20/2021 18:32,1075,human,,deltazebedee1,,,
7/20/2021 18:32,1076,human,,deltazebedee1,,,
7/21/2021 11:33,1077,human,,deltazebedee1,,,
7/21/2021 11:23,1078,human,,deltazebedee1,,,
7/20/2021 18:32,1079,human,,deltazebedee1,,,
7/20/2021 23:58,1080,human,,SpiritYah,,,
7/21/2021 12:55,1081,human,,SpiritYah,,,
7/21/2021 12:55,1082,human,,SpiritYah,,,
7/21/2021 23:11,1083,human,,SpiritYah,,,
7/21/2021 23:11,1084,human,,SpiritYah,,,
7/24/2021 13:46,1085,human,,SpiritYah,,,
7/24/2021 13:46,1087,human,,SpiritYah,,,
7/20/2021 22:36,1088,human,,haber_okuyorum1,,,
7/18/2021 11:46,1089,human,,haber_okuyorum1,,,
7/18/2021 8:41,1090,human,,haber_okuyorum1,,,
7/18/2021 8:21,1091,human,,haber_okuyorum1,,,
7/18/2021 8:21,1092,human,,haber_okuyorum1,,,
7/18/2021 8:21,1093,human,,haber_okuyorum1,,,
7/18/2021 8:21,1094,human,,haber_okuyorum1,,,
7/18/2021 8:19,1095,human,,haber_okuyorum1,,,
7/18/2021 8:13,1096,human,,haber_okuyorum1,,,
7/20/2021 18:34,1097,human,,maatuska_t,,,
7/19/2021 23:07,1098,human,,maatuska_t,,,
7/20/2021 10:00,1099,human,,maatuska_t,,,
7/21/2021 8:58,1100,human,,DutchDL,,,
7/21/2021 8:58,1101,human,,DutchDL,,,
7/21/2021 9:05,1102,human,,DutchDL,,,
7/21/2021 15:49,1103,human,,DutchDL,,,
7/19/2021 9:48,1104,human,,PantsClock,,,
7/19/2021 9:48,1105,human,,PantsClock,,,
7/19/2021 9:48,1106,human,,PantsClock,,,
7/19/2021 9:48,1107,human,,PantsClock,,,
7/19/2021 9:48,1108,human,,PantsClock,,,
7/19/2021 9:48,1109,human,,PantsClock,,,
7/19/2021 9:48,1110,human,,PantsClock,,,
7/19/2021 9:48,1111,human,,PantsClock,,,
7/19/2021 9:48,1112,human,,PantsClock,,,
7/19/2021 9:24,1113,bot,spammer,Simone_Voice,,,
7/19/2021 8:32,1114,bot,spammer,Simone_Voice,,,
7/19/2021 16:24,1115,bot,spammer,Simone_Voice,,,
7/18/2021 21:21,1116,bot,spammer,Simone_Voice,,,
7/18/2021 21:13,1117,bot,spammer,Simone_Voice,,,
7/18/2021 21:03,1118,bot,spammer,Simone_Voice,,,
7/18/2021 20:39,1119,bot,spammer,Simone_Voice,,,
7/18/2021 20:32,1120,bot,spammer,Simone_Voice,,,
7/18/2021 20:29,1121,bot,spammer,Simone_Voice,,,
7/18/2021 20:28,1122,bot,spammer,Simone_Voice,,,
7/18/2021 20:26,1123,bot,spammer,Simone_Voice,,,
7/18/2021 20:25,1124,bot,spammer,Simone_Voice,,,
7/18/2021 20:24,1125,bot,spammer,Simone_Voice,,,
7/19/2021 9:20,1126,human,,fuzzyface,,,
7/19/2021 8:59,1127,human,,fuzzyface,,,
7/19/2021 7:19,1128,human,,fuzzyface,,,
7/19/2021 6:54,1129,human,,fuzzyface,,,
7/19/2021 6:40,1130,human,,fuzzyface,,,
7/19/2021 6:40,1131,human,,fuzzyface,,,
7/19/2021 18:07,1132,human,,fuzzyface,,,
7/19/2021 12:26,1133,human,,fuzzyface,,,
7/19/2021 17:30,1134,human,,fuzzyface,,,
7/25/2021 20:11,1135,human,,fuzzyface,,,
7/19/2021 1:26,1136,bot,private_account,mynameisnotkim1,,,
7/19/2021 0:49,1137,bot,private_account,mynameisnotkim1,,,
7/18/2021 23:50,1138,human,,justletmebeme1,,,
7/18/2021 23:28,1139,human,,justletmebeme1,,,
7/19/2021 22:19,1140,bot,spammer,BBCNews,,,
7/19/2021 20:54,1141,human,,ninskiberry,,,
7/18/2021 14:37,1142,human,,ninskiberry,,,
7/18/2021 18:35,1143,human,,ninskiberry,,,
7/19/2021 19:01,1144,human,,loveiswhereits2,,,
7/19/2021 11:29,1145,human,,MSkuggsida,,,
7/19/2021 9:48,1146,human,,QWarrior18,,,
7/22/2021 20:33,1147,human,,KyleJayBonnell,,,
7/22/2021 21:05,1148,human,,KyleJayBonnell,,,
7/23/2021 5:31,1149,bot,other,JackJackedMe,,,
7/23/2021 5:31,1150,bot,other,JackJackedMe,,,
7/23/2021 5:31,1151,bot,other,JackJackedMe,,,
7/22/2021 5:26,1152,human,,YatesSaunders,,,
7/22/2021 22:13,1153,human,,elofan1276,,,
7/18/2021 0:25,1154,human,,elofan1276,,,
7/17/2021 23:45,1155,human,,elofan1276,,,
7/21/2021 17:42,1156,human,,AndersonPolaris,,,
7/21/2021 17:42,1157,human,,AndersonPolaris,,,
7/21/2021 21:22,1158,human,,moonbeam696,,,
7/21/2021 21:25,1159,human,,moonbeam696,,,
7/21/2021 23:18,1160,human,,BaringMyClaws,,,
5/25/2021 18:08,1161,bot,other,momJenRodriguez,,,
5/25/2021 18:08,1163,bot,other,momJenRodriguez,,,
5/25/2021 18:08,1164,bot,other,momJenRodriguez,,,
5/25/2021 17:45,1168,bot,other,momJenRodriguez,,,
5/25/2021 17:38,1169,bot,other,momJenRodriguez,,,
5/25/2021 18:13,1170,bot,other,momJenRodriguez,,,
5/26/2021 19:13,1171,bot,other,momJenRodriguez,,,
5/26/2021 18:05,1172,bot,other,momJenRodriguez,,,
5/26/2021 18:05,1173,bot,other,momJenRodriguez,,,
5/24/2021 11:22,1174,human,,DonnaOw66990971,,,
5/24/2021 6:41,1175,human,,DixieGenX,,,
5/24/2021 6:01,1176,human,,DixieGenX,,,
5/24/2021 5:58,1177,human,,DixieGenX,,,
5/24/2021 5:15,1178,human,,DixieGenX,,,
5/24/2021 5:10,1179,human,,DixieGenX,,,
5/24/2021 4:54,1180,human,,DixieGenX,,,
5/24/2021 4:36,1181,human,,DixieGenX,,,
5/23/2021 23:18,1182,human,,DixieGenX,,,
5/23/2021 20:40,1184,human,,DixieGenX,,,
5/19/2021 0:54,1185,human,,DixieGenX,,,
5/19/2021 0:54,1186,human,,DixieGenX,,,
5/19/2021 0:54,1187,human,,DixieGenX,,,
5/18/2021 23:00,1189,human,,DixieGenX,,,
5/18/2021 5:24,1190,human,,DixieGenX,,,
5/18/2021 0:44,1191,human,,DixieGenX,,,
5/19/2021 0:54,1192,human,,DixieGenX,,,
5/19/2021 0:54,1193,human,,DixieGenX,,,
7/28/2021 23:45,1194,human,,DixieGenX,,,
5/26/2021 2:32,1195,human,,Sbartol3,,,
5/26/2021 2:45,1196,human,,PatriotDany,,,
7/17/2021 21:59,1197,human,,107devorah,,,
7/30/2021 4:29,1198,human,,107devorah,,,
7/30/2021 4:28,1199,human,,107devorah,,,
7/30/2021 4:09,1200,human,,107devorah,,,
7/30/2021 3:59,1201,human,,107devorah,,,
7/30/2021 2:19,1202,human,,107devorah,,,
7/30/2021 18:01,1203,human,,107devorah,,,
7/30/2021 18:01,1206,human,,107devorah,,,
7/29/2021 18:11,1207,human,,107devorah,,,
7/29/2021 5:35,1208,human,,107devorah,,,
7/28/2021 23:21,1209,human,,107devorah,,,
7/28/2021 17:59,1214,human,,107devorah,,,
7/28/2021 17:59,1215,human,,107devorah,,,
8/1/2021 17:23,1216,human,,107devorah,,,
8/1/2021 7:19,1217,human,,107devorah,,,
7/31/2021 21:49,1218,human,,107devorah,,,
7/25/2021 20:51,1219,human,,107devorah,,,
7/25/2021 2:30,1220,human,,107devorah,,,
7/15/2021 6:24,1221,human,,SmithMEGA007,,,
7/14/2021 20:35,1222,human,,SmithMEGA007,,,
5/26/2021 15:53,1223,human,,Laban471,,,
5/26/2021 15:53,1224,human,,Laban471,,,
5/23/2021 3:49,1225,human,,laureenrobinso1,,,
5/23/2021 3:49,1226,human,,laureenrobinso1,,,
5/22/2021 15:32,1227,human,,laureenrobinso1,,,
5/22/2021 15:18,1228,human,,laureenrobinso1,,,
5/22/2021 14:29,1229,human,,laureenrobinso1,,,
5/22/2021 14:29,1233,human,,laureenrobinso1,,,
5/22/2021 14:29,1234,human,,laureenrobinso1,,,
5/22/2021 14:26,1235,human,,laureenrobinso1,,,
5/22/2021 14:26,1236,human,,laureenrobinso1,,,
5/22/2021 14:26,1237,human,,laureenrobinso1,,,
5/22/2021 14:24,1238,human,,laureenrobinso1,,,
5/22/2021 14:23,1239,human,,laureenrobinso1,,,
5/26/2021 8:08,1240,human,,bilks,,,
5/26/2021 8:03,1242,human,,bilks,,,
5/26/2021 8:12,1243,human,,bilks,,,
5/26/2021 4:14,1244,human,,Learningpods1,,,
5/26/2021 4:14,1245,human,,Learningpods1,,,
5/26/2021 4:14,1246,human,,Learningpods1,,,
7/18/2021 5:01,1248,human,,val_ic,,,
5/22/2021 16:42,1249,human,,AlfaBravo005,,,
5/22/2021 15:29,1250,human,,AlfaBravo005,,,
5/18/2021 22:07,1251,human,,pinopire43,,,
5/18/2021 20:54,1253,human,,pinopire43,,,
5/18/2021 20:53,1254,human,,pinopire43,,,
5/18/2021 20:47,1255,human,,pinopire43,,,
5/18/2021 17:28,1256,human,,LoFaSho24,,,
5/23/2021 1:05,1257,human,,CrashingJustice,,,
5/22/2021 1:04,1258,human,,IBelieveMothers,,,
5/20/2021 20:29,1259,human,,AllieLucas1971,,,
5/20/2021 20:29,1260,human,,AllieLucas1971,,,
5/20/2021 20:29,1261,human,,AllieLucas1971,,,
5/20/2021 20:29,1262,human,,AllieLucas1971,,,
5/20/2021 20:29,1263,human,,AllieLucas1971,,,
7/18/2021 7:29,1264,human,,Caring_Canuck,,,
7/18/2021 7:29,1265,human,,Caring_Canuck,,,
7/18/2021 21:46,1266,human,,Andreopeeneilan,,,
7/18/2021 20:42,1267,human,,mattlargey,,,
7/18/2021 14:09,1268,human,,ella03787321,,,
7/18/2021 14:09,1269,human,,ella03787321,,,
7/18/2021 14:09,1270,human,,ella03787321,,,
7/18/2021 14:09,1271,human,,ella03787321,,,
7/18/2021 10:27,1272,human,,ella03787321,,,
7/18/2021 10:27,1273,human,,ella03787321,,,
7/18/2021 10:27,1274,human,,ella03787321,,,
7/18/2021 10:59,1275,human,,Vicmot,,,
7/18/2021 9:35,1276,human,,Max65752957,,,
7/18/2021 9:35,1277,human,,Max65752957,,,
7/18/2021 16:42,1278,human,,Rac_helz,,,
7/18/2021 16:37,1279,human,,Rac_helz,,,
7/18/2021 16:43,1280,bot,spammer,takapirulainen,,,
7/18/2021 16:43,1281,bot,spammer,takapirulainen,,,
7/18/2021 16:43,1282,bot,spammer,takapirulainen,,,
7/27/2021 1:24,1283,human,,LoveTahoe1,,,
7/27/2021 1:24,1284,human,,LoveTahoe1,,,
7/27/2021 1:24,1285,human,,LoveTahoe1,,,
7/27/2021 1:24,1287,human,,LoveTahoe1,,,
7/27/2021 1:24,1288,human,,LoveTahoe1,,,
7/27/2021 1:24,1289,human,,LoveTahoe1,,,
7/27/2021 0:08,1290,human,,LoveTahoe1,,,
7/26/2021 21:43,1291,human,,LoveTahoe1,,,
7/26/2021 21:36,1293,human,,LoveTahoe1,,,
7/26/2021 21:36,1294,human,,LoveTahoe1,,,
7/26/2021 21:35,1295,human,,LoveTahoe1,,,
7/26/2021 21:09,1296,human,,LoveTahoe1,,,
7/26/2021 18:52,1297,human,,LoveTahoe1,,,
7/26/2021 18:42,1298,human,,LoveTahoe1,,,
7/29/2021 8:21,1299,human,,LoveTahoe1,,,
7/26/2021 18:11,1300,human,,LoveTahoe1,,,
8/5/2021 18:02,1301,human,,Sayyestolifeno1,,,
8/5/2021 18:25,1302,human,,Sayyestolifeno1,,,
7/26/2021 18:11,1303,human,,zoogirl121,,,
7/26/2021 4:12,1304,human,,zoogirl121,,,
7/23/2021 19:36,1305,human,,tvegaw,,,
7/23/2021 18:07,1307,human,,tvegaw,,,
7/23/2021 18:07,1308,human,,tvegaw,,,
7/23/2021 18:07,1309,human,,tvegaw,,,
7/24/2021 16:49,1310,human,,texaspatriette,,,
7/24/2021 16:50,1311,human,,texaspatriette,,,
7/24/2021 18:16,1312,human,,texaspatriette,,,
7/24/2021 20:21,1313,bot,private_account,DDonP3,,,
7/24/2021 17:33,1314,bot,private_account,DDonP3,,,
7/24/2021 17:23,1315,bot,private_account,DDonP3,,,
7/24/2021 18:05,1316,bot,private_account,DDonP3,,,
7/24/2021 17:38,1317,bot,other,NoSurrender200,,,
7/24/2021 17:35,1318,bot,other,NoSurrender200,,,
7/24/2021 17:34,1319,bot,other,NoSurrender200,,,
5/25/2021 18:01,0,bot,spammer,EynoufElizabeth,,,
5/26/2021 16:57,1,bot,spammer,newsmax,,,
5/26/2021 17:05,2,bot,spammer,newsmax,,,
5/26/2021 17:09,3,bot,spammer,newsmax,,,
5/26/2021 17:10,4,bot,spammer,newsmax,,,
5/26/2021 17:11,5,bot,spammer,newsmax,,,
5/26/2021 17:12,6,bot,spammer,newsmax,,,
5/26/2021 17:13,7,bot,spammer,newsmax,,,
5/26/2021 17:16,8,bot,spammer,newsmax,,,
5/26/2021 17:20,9,bot,spammer,newsmax,,,
5/26/2021 16:44,10,bot,spammer,newsmax,,,
5/26/2021 17:21,11,bot,spammer,newsmax,,,
5/26/2021 17:24,12,bot,spammer,newsmax,,,
5/26/2021 17:25,13,bot,spammer,newsmax,,,
5/26/2021 17:34,14,bot,spammer,newsmax,,,
5/26/2021 17:38,15,bot,spammer,newsmax,,,
5/26/2021 17:43,16,bot,spammer,newsmax,,,
5/26/2021 17:46,17,bot,spammer,newsmax,,,
5/26/2021 17:48,18,bot,spammer,newsmax,,,
5/26/2021 17:50,19,bot,spammer,newsmax,,,
5/26/2021 18:07,20,bot,spammer,newsmax,,,
5/26/2021 17:23,21,bot,spammer,newsmax,,,
5/26/2021 16:40,22,bot,spammer,newsmax,,,
5/26/2021 16:40,23,bot,spammer,newsmax,,,
5/26/2021 16:35,24,bot,spammer,newsmax,,,
5/26/2021 15:25,25,bot,spammer,newsmax,,,
5/26/2021 15:27,26,bot,spammer,newsmax,,,
5/26/2021 15:28,27,bot,spammer,newsmax,,,
5/26/2021 15:28,28,bot,spammer,newsmax,,,
5/26/2021 15:32,29,bot,spammer,newsmax,,,
5/26/2021 15:39,30,bot,spammer,newsmax,,,
5/26/2021 15:41,31,bot,spammer,newsmax,,,
5/26/2021 15:44,32,bot,spammer,newsmax,,,
5/26/2021 15:45,33,bot,spammer,newsmax,,,
5/26/2021 15:46,34,bot,spammer,newsmax,,,
5/26/2021 15:52,35,bot,spammer,newsmax,,,
5/26/2021 15:54,36,bot,spammer,newsmax,,,
5/26/2021 15:59,37,bot,spammer,newsmax,,,
5/26/2021 16:00,38,bot,spammer,newsmax,,,
5/26/2021 16:19,39,bot,spammer,newsmax,,,
5/26/2021 16:22,40,bot,spammer,newsmax,,,
5/26/2021 16:32,41,bot,spammer,newsmax,,,
5/26/2021 16:33,42,bot,spammer,newsmax,,,
5/26/2021 16:34,43,bot,spammer,newsmax,,,
5/26/2021 16:35,44,bot,spammer,newsmax,,,
5/26/2021 18:13,45,bot,spammer,newsmax,,,
