,username,before_percolation,after_percolation,degree,change
628,AstorAaron,0.0,0.0,0,no change
627,happyfeetbob,0.0,0.0,0,no change
626,WilsonJohnas,0.0,0.0,0,no change
625,JustinWolfers,0.0,0.0,0,no change
624,BobScheurle,0.0,0.0,0,no change
641,turn2asavage,0.0,0.0,0,no change
642,ScottAdamsSays,0.0004130046566540465,0.0005392444095941538,0,increase
643,kazoolist,0.0,0.0,0,no change
653,susanne37466865,0.0,0.0,0,no change
660,_dickjamer,0.0,0.0,0,no change
659,Bel_B30,0.0,0.0,0,no change
658,TheGBInvestor,0.0,0.0,0,no change
657,TheKanehB,0.0,0.0,0,no change
656,Dljwinter1,0.0,0.0,0,no change
655,Wolf14064576,0.0,0.0,0,no change
654,AlexPKetinLives,0.0,0.0,0,no change
652,HeidiJaster,0.0,0.0,0,no change
644,khoops77,0.0,0.0,0,no change
651,dwbakke,0.0,0.0,0,no change
650,BuffyWicks,0.0,0.0,0,no change
649,mny_mrk,0.0,0.0,0,no change
648,MitchOFarrell,0.0,0.0,0,no change
647,Mortheous,0.0,0.0,0,no change
646,TheTxPundit,0.0,0.0,0,no change
645,ParkinsonDoctor,0.0,0.0,0,no change
535,WHCOS,0.0024461766810563576,0.003992327577360461,0,increase
533,sfchronicle,0.0,0.0,0,no change
357,Chuto_o_balde,0.0,0.0,0,no change
419,ImRight2020,0.0,0.0,0,no change
417,HimalayaLa8,0.0,0.0,0,no change
416,Fer230350,0.0,0.0,0,no change
415,DSauer18,0.0,0.0,0,no change
414,SteveWorks4You,0.0,0.0,0,no change
413,SherriK27707290,0.0,0.0,0,no change
412,InfowarsBX,0.0,0.0,0,no change
411,KyleEdgren,0.0,0.0,0,no change
410,ActorDanunger1,0.0,0.0,0,no change
409,William74187903,0.0,0.0,0,no change
408,becgop,0.0,0.0,0,no change
407,Joyce87594328,0.0,0.0,0,no change
406,Jadon11959257,0.0,0.0,0,no change
405,MarionnetPierre,0.0,0.0,0,no change
404,point45percent,0.0,0.0,0,no change
403,pikapsou,0.0,0.0,0,no change
402,t36071581,0.0,0.0,0,no change
401,tgentilcoremd,0.0,0.0,0,no change
418,LeavingDancer22,0.0,0.0,0,no change
420,AMK292,0.0,0.0,0,no change
399,JohnMbafor,0.0,0.0,0,no change
421,jazzymsc,0.0,0.0,0,no change
439,bdsmacker,0.0,0.0,0,no change
438,TDeporable,0.0,0.0,0,no change
437,AltemusFrances,0.0,0.0,0,no change
435,1984_Trace,0.0,0.0,0,no change
434,Vinci15238126,0.0,0.0,0,no change
433,NewsKlw,0.0,0.0,0,no change
432,TimMoses9,0.0,0.0,0,no change
431,LedouxLuz,0.0,0.0,0,no change
430,Jbrc4E,0.0,0.0,0,no change
429,grandmas4scotty,0.0,0.0,0,no change
428,LarrypageB,0.0,0.0,0,no change
427,TechGirlForNow,0.0,0.0,0,no change
426,CACTIFF2018,0.0,0.0,0,no change
425,GloriaB2B,0.0,0.0,0,no change
424,perchance99,0.0,0.0,0,no change
423,Mary26041,0.0,0.0,0,no change
422,AnthonyMcConn20,0.0,0.0,0,no change
400,ricr_rose,0.0,0.0,0,no change
398,brendalee120,0.0,0.0,0,no change
532,Alec_Zeck,0.0,0.0,0,no change
376,DontTreadOnUS,0.0,0.0,0,no change
374,MomRinker,0.0,0.0,0,no change
373,PSchliesser,0.0,0.0,0,no change
372,dPQr2kQfO2zry59,0.0,0.0,0,no change
371,TonyinNY,0.0,0.0,0,no change
370,LouTom3,0.0,0.0,0,no change
369,Germanmarcano,0.0,0.0,0,no change
368,ShooterSharon,0.0,0.0,0,no change
367,JamesLennart,0.0,0.0,0,no change
366,monteschnider,0.0,0.0,0,no change
365,BigDogBoo,0.0,0.0,0,no change
364,star2000dancer,0.0,0.0,0,no change
363,Daryl7tsskid,0.0,0.0,0,no change
362,MichaelRiz,0.0,0.0,0,no change
361,GeorgeMaurer10,0.0,0.0,0,no change
360,DaMichaelangelo,0.0,0.0,0,no change
359,QbanKendy,0.0,0.0,0,no change
358,JLDERCLE,0.0,0.0,0,no change
375,Fun18819489,0.0,0.0,0,no change
377,rreth10,0.0,0.0,0,no change
397,IvanovaJoen,0.0,0.0,0,no change
378,bindyb123,0.0,0.0,0,no change
396,RavenHawk4,0.0,0.0,0,no change
395,WilliamBergholz,0.0,0.0,0,no change
394,mark_serplus,0.0,0.0,0,no change
393,ChrisAl56100359,0.0,0.0,0,no change
392,mgallagher465,0.0,0.0,0,no change
391,CeaserSaab,0.0,0.0,0,no change
390,Lou05316597,0.0,0.0,0,no change
389,Pippie79,0.0,0.0,0,no change
388,vlenuveno,0.0,0.0,0,no change
387,jaclyw,0.0,0.0,0,no change
386,sc4_trump47,0.0,0.0,0,no change
385,OkaforEze,0.0,0.0,0,no change
384,hallowhead_,0.0,0.0,0,no change
383,jth3663,0.0,0.0,0,no change
382,TruthDiddy,0.0,0.0,0,no change
380,vauxhall23,0.0,0.0,0,no change
379,1850Mustang1,0.0,0.0,0,no change
440,NMerritte,0.0,0.0,0,no change
441,HidenFromBiden7,0.0,0.0,0,no change
442,MikeYod79066121,0.0,0.0,0,no change
512,DenizSaaat,0.0,0.0,0,no change
510,MyrrhKat,0.0,0.0,0,no change
509,rakitoon,0.0,0.0,0,no change
508,LadyBlueInCA,0.0,0.0,0,no change
507,jdrichmond2020,0.0,0.0,0,no change
506,HiromamaOk,0.0,0.0,0,no change
505,Ted90303038,0.0,0.0,0,no change
504,ExptKnitter,0.0,0.0,0,no change
503,GranfieldJanyce,0.0,0.0,0,no change
502,EmmaHop99209321,0.0,0.0,0,no change
501,CensoredPatrio1,0.0,0.0,0,no change
500,pleeeeaze,0.0,0.0,0,no change
499,maggiemfox,0.0,0.0,0,no change
498,RWalensky,0.0,0.0,0,no change
497,SarahKarlin,0.0,0.0,0,no change
496,linmagic,0.0,0.0,0,no change
495,CDCgov,0.0,0.0,0,no change
494,HHSGov,0.0,0.0,0,no change
511,KatlehoLs,0.0,0.0,0,no change
513,MarkGenthner,0.0,0.0,0,no change
443,JJDJ1187,0.0,0.0,0,no change
514,tis_litt,0.0,0.0,0,no change
531,JakubZyKrakowa,0.0,0.0,0,no change
530,wayn_money,0.0,0.0,0,no change
529,DianaDr98740686,0.0,0.0,0,no change
528,ICNurses,0.0,0.0,0,no change
527,AnnetteMKennedy,0.0,0.0,0,no change
526,HollowM82972715,0.0,0.0,0,no change
525,FactChe77711645,0.0,0.0,0,no change
524,Lastmedic,0.0,0.0,0,no change
523,HabteEsh,0.0,0.0,0,no change
522,DrMcMoodyMuffin,0.0,0.0,0,no change
521,itradestocksman,0.0,0.0,0,no change
520,Zeina06160622,0.0,0.0,0,no change
519,IAMSTaylor,0.0,0.0,0,no change
518,bruzosa1,0.0,0.0,0,no change
517,cryptojacknews,0.0,0.0,0,no change
516,MatthewSoaring,0.0,0.0,0,no change
515,planet_sick,0.0,0.0,0,no change
493,cnnbrk,0.0,0.0,0,no change
491,karin08990622,0.0,0.0,0,no change
490,ChrisSl66588263,0.0,0.0,0,no change
489,SebulReath,0.0,0.0,0,no change
468,kendramcallist1,0.0,0.0,0,no change
467,CJAFVets,0.0,0.0,0,no change
466,RealMattCouch,0.0,0.0,0,no change
465,RubyRed26847420,0.0,0.0,0,no change
464,JPhilipFaranda,0.0,0.0,0,no change
463,BoneDoc78,0.0,0.0,0,no change
462,AceRod5,0.0,0.0,0,no change
461,anavjimenez,0.0,0.0,0,no change
460,JacquelynON,0.0,0.0,0,no change
459,MI8129,0.0,0.0,0,no change
458,Mauro56988425,0.0,0.0,0,no change
457,ddrysdale99,0.0,0.0,0,no change
456,VPofObscureInfo,0.0,0.0,0,no change
455,1967GenerationX,0.0,0.0,0,no change
454,UPNIGHT,0.0,0.0,0,no change
453,juliawillich,0.0,0.0,0,no change
445,FLOTUS,0.0,0.0,0,no change
469,ASprinkles65,0.0,0.0,0,no change
470,FULLMET52631413,0.0,0.0,0,no change
471,BoSnerdley,0.0,0.0,0,no change
481,GoodvMiles,0.0,0.0,0,no change
488,JordanSilver02,0.0,0.0,0,no change
487,DianneS78058836,0.0,0.0,0,no change
486,katone11518011,0.0,0.0,0,no change
485,Kyle4Truth,0.0,0.0,0,no change
484,GRATEFUL425,0.0,0.0,0,no change
483,Iampsyche2,0.0,0.0,0,no change
482,its8ritt,0.0,0.0,0,no change
480,jj_kali,0.0,0.0,0,no change
472,laurenboebert,0.0,0.0,0,no change
479,BlackSanta911,0.0,0.0,0,no change
478,studyyourfoe,0.0,0.0,0,no change
477,BOTRAINER,0.0,0.0,0,no change
476,liz_ledbetter,0.0,0.0,0,no change
475,saber_pack,0.0,0.0,0,no change
474,lawilliams1803,0.0,0.0,0,no change
473,HelloRobbieRose,0.0,0.0,0,no change
1373,lissandro_dp,0.0,0.0,0,no change
