,to_user_type,from_user_type,to_user_bot_type,from_user_bot_type,canonical_url,date_published,domain,from_user_id,from_user_screen_name,id,is_mention,site_type,title,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,url_id,site_domain,url_raw,original_query,from_user_botscore,to_user_botscore,tweet_url
174,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1352027141072936961,AnnetteRockwe10,2021-11-02T23:55:26.000Z,1455685009889714182,retweet,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.31,https://twitter.com/JonPort79449036/status/1455685009889714182
175,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1169426364161806337,Theresa26048595,2021-11-02T23:35:13.000Z,1455679924874924042,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.28,https://twitter.com/JonPort79449036/status/1455679924874924042
176,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,898883359,lynnluvsbeach,2021-11-02T23:34:23.000Z,1455679711913431047,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.35,https://twitter.com/JonPort79449036/status/1455679711913431047
177,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1428410862495100930,MyrrhKat,2021-11-02T23:34:23.000Z,1455679711913431047,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.34,https://twitter.com/JonPort79449036/status/1455679711913431047
178,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,752913411919360000,WheresTheTruth3,2021-11-02T23:34:12.000Z,1455679668816912389,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.3,https://twitter.com/JonPort79449036/status/1455679668816912389
179,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1348431742223474689,Oscillatting,2021-11-02T23:58:31.000Z,1455685786280603648,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.3,https://twitter.com/JonPort79449036/status/1455685786280603648
180,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1295052193834381322,KatlehoLs,2021-11-03T00:08:28.000Z,1455688288656896005,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.15,https://twitter.com/JonPort79449036/status/1455688288656896005
181,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4019444795,BJSmithIEEE,2021-11-03T00:08:04.000Z,1455688191042899989,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.15,https://twitter.com/JonPort79449036/status/1455688191042899989
182,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1239292215182217216,DenizSaaat,2021-11-03T00:07:24.000Z,1455688020808642563,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.23,https://twitter.com/JonPort79449036/status/1455688020808642563
183,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3160617060,EnduranceDriver,2021-11-03T00:05:10.000Z,1455687461774974983,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.13,https://twitter.com/JonPort79449036/status/1455687461774974983
184,bot,bot,self_declared,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,4706573855,MarkGenthner,2021-11-03T00:03:13.000Z,1455686970886270977,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.02,https://twitter.com/JonPort79449036/status/1455686970886270977
185,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1179630445287428098,BKM006,2021-11-03T00:03:13.000Z,1455686970886270977,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.17,https://twitter.com/JonPort79449036/status/1455686970886270977
186,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,365257183,tis_litt,2021-11-03T00:01:41.000Z,1455686582787313676,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.04,https://twitter.com/JonPort79449036/status/1455686582787313676
187,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1127084475538661376,planet_sick,2021-11-03T00:01:21.000Z,1455686498251067397,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.18,https://twitter.com/JonPort79449036/status/1455686498251067397
188,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1435000836820713480,MatthewSoaring,2021-11-03T00:00:48.000Z,1455686359268659201,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.3,https://twitter.com/JonPort79449036/status/1455686359268659201
189,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1055575917857304576,PeteGDunne,2021-11-03T00:00:34.000Z,1455686301341077505,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.17,https://twitter.com/JonPort79449036/status/1455686301341077505
190,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1030436926095073280,cryptojacknews,2021-11-03T00:00:17.000Z,1455686231975673857,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.09,https://twitter.com/JonPort79449036/status/1455686231975673857
191,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3320160816,bruzosa1,2021-11-03T00:00:03.000Z,1455686170365546498,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.13,https://twitter.com/JonPort79449036/status/1455686170365546498
192,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,27619548,DonCryptoDraper,2021-11-02T23:59:52.000Z,1455686128116371457,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.1,https://twitter.com/JonPort79449036/status/1455686128116371457
193,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1216328797999583233,IAMSTaylor,2021-11-02T23:59:04.000Z,1455685925904789507,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.07,https://twitter.com/JonPort79449036/status/1455685925904789507
194,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,836911706597113856,mille16246,2021-11-02T23:58:44.000Z,1455685839879614478,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.18,https://twitter.com/JonPort79449036/status/1455685839879614478
195,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1330274353284526080,JonPort79449036,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,74879297,matylet,2021-11-03T00:08:28.000Z,1455688288656896005,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.8,0.01,https://twitter.com/JonPort79449036/status/1455688288656896005
199,bot,human,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1332142232766394369,sfbtears,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,807095,nytimes,2021-10-31T17:53:16.000Z,1454869092406644745,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.32,0.54,https://twitter.com/sfbtears/status/1454869092406644745
200,human,human,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1332142232766394369,sfbtears,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,29780473,apoorva_nyc,2021-10-31T17:53:16.000Z,1454869092406644745,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.32,0.28,https://twitter.com/sfbtears/status/1454869092406644745
219,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2553012889,ChmielMaciej,2021-11-18T19:53:02.000Z,1461422214788616194,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.08,https://twitter.com/Daniel2510G/status/1461422214788616194
223,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1404399210850623492,Zeina06160622,2021-11-19T10:56:11.000Z,1461649501043765249,retweet,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.79,https://twitter.com/Daniel2510G/status/1461649501043765249
225,bot,bot,self_declared,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,3012855439,itradestocksman,2021-11-18T19:58:19.000Z,1461423544232034309,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.21,https://twitter.com/Daniel2510G/status/1461423544232034309
227,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2453538350,ThePolyLife,2021-11-18T19:58:19.000Z,1461423544232034309,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.29,https://twitter.com/Daniel2510G/status/1461423544232034309
228,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1426345280870383619,DrMcMoodyMuffin,2021-11-18T19:57:51.000Z,1461423427680669704,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.68,https://twitter.com/Daniel2510G/status/1461423427680669704
229,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2192220324,HabteEsh,2021-11-18T19:57:43.000Z,1461423393505484801,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.79,https://twitter.com/Daniel2510G/status/1461423393505484801
230,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,407048454,Lastmedic,2021-11-18T19:57:29.000Z,1461423332868472838,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.8,https://twitter.com/Daniel2510G/status/1461423332868472838
231,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1294693876486217728,FactChe77711645,2021-11-18T19:57:22.000Z,1461423303663534081,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.19,https://twitter.com/Daniel2510G/status/1461423303663534081
232,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1433322497819168773,HollowM82972715,2021-11-18T19:54:12.000Z,1461422509191045123,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.96,https://twitter.com/Daniel2510G/status/1461422509191045123
233,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1427974660394733574,Roman90533412,2021-11-01T15:44:26.000Z,1455199059300454413,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.38,https://twitter.com/Daniel2510G/status/1455199059300454413
234,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,722182635150249984,AnnetteMKennedy,2021-10-27T18:30:13.000Z,1453428841200951306,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.37,https://twitter.com/Daniel2510G/status/1453428841200951306
236,bot,bot,other,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,2162548866,ICNurses,2021-10-27T18:30:13.000Z,1453428841200951306,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.65,https://twitter.com/Daniel2510G/status/1453428841200951306
238,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1427743176228413442,DianaDr98740686,2021-10-27T18:30:13.000Z,1453428841200951306,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.91,https://twitter.com/Daniel2510G/status/1453428841200951306
239,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,847049632026972161,missanarchyk,2021-10-27T18:28:16.000Z,1453428349913780227,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.33,https://twitter.com/Daniel2510G/status/1453428349913780227
242,human,bot,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1265533419578064896,Kubek_St,2021-10-22T19:53:02.000Z,1451637742065029133,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.24,https://twitter.com/Daniel2510G/status/1451637742065029133
243,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1436102094793191424,wayn_money,2021-10-22T19:51:23.000Z,1451637326078169088,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.47,https://twitter.com/Daniel2510G/status/1451637326078169088
244,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,987694095157035008,Daniel2510G,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1004390198153830400,JakubZyKrakowa,2021-10-22T19:51:23.000Z,1451637326078169088,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.82,0.28,https://twitter.com/Daniel2510G/status/1451637326078169088
254,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1299142585135501312,ProgressTroll,2021-11-26T23:28:45.000Z,1464375602840944643,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.37,0.33,https://twitter.com/bev768/status/1464375602840944643
431,bot,human,other,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1370523882189324295,bev768,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,305856022,Alec_Zeck,2021-11-26T23:28:45.000Z,1464375602840944643,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.37,0.43,https://twitter.com/bev768/status/1464375602840944643
438,bot,human,self_declared,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1435992469951418377,CobyJayJr42,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,121597316,sfchronicle,2021-10-11T17:04:28.000Z,1447609054113697797,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.39,0.41,https://twitter.com/CobyJayJr42/status/1447609054113697797
543,human,human,,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,840243074,willfast,2021-09-01T14:35:58.000Z,1433076166542430213,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.33,0.08,https://twitter.com/danny086756661/status/1433076166542430213
544,bot,human,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1409535915752443910,danny086756661,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,19636948,CP24,2021-09-01T14:35:58.000Z,1433076166542430213,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.33,0.87,https://twitter.com/danny086756661/status/1433076166542430213
566,human,human,,,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,2160899599,nickisnest,2421672,False,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,762024240,REMASCULATE,2021-09-02T21:25:13.000Z,1433541547069431808,reply,270527883,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.07,0.19,https://twitter.com/nickisnest/status/1433541547069431808
734,bot,bot,spammer,spammer,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,2021-05-14T14:14:47.796Z,thehighwire.com,1450903234831388673,CobyJayJr43,2421672,True,claim,IN REMEMBRANCE: VICTIMS OF THE COVID VACCINE,1351284403801108481,WHCOS,2021-11-16T15:57:17.000Z,1460638108668633088,reply,299197172,thehighwire.com,https://thehighwire.com/videos/in-remembrance-victims-of-the-covid-vaccine/,query=COVID19%20vaccine&sort=relevant&type=Hoaxy&lang=,0.43,0.29,https://twitter.com/CobyJayJr43/status/1460638108668633088
